3.536538372150625,True
29.076496579157684,True
28.689109462130165,True
26.635370751014033,True
21.53987636219409,True
16.272520726929674,True
15.76276924309238,True
14.764682460000708,True
11.76809752225364,True
10.039821502212362,True
7.841447050590518,True
8.765724403325697,True
9.399282708886759,True
9.109503041851852,True
7.681956661150369,True
4.9450488439025735,True
2.1912396044028073,True
1.5304018860699673,True
1.5304018860699673,True
1.5304018860699673,True
2.063673309218121,True
3.294588805803887,True
5.449098120672656,True
7.249848930790523,True
7.375826739078122,True
6.809374384550688,True
6.168545797807374,True
5.518888088711253,True
4.860019050042476,True
4.191512717867512,True
3.756064442830294,True
2.999413751905488,True
1.7661634519868672,True
2.29673139781666,True
3.768699653022411,True
6.435178941644698,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.432567494013571,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
6.355114014598244,True
9.4299633766402,True
13.41037875387846,True
17.837490329895353,True
18.995595499433687,True
19.604837618818696,True
20.221811991550364,True
20.846444040214703,True
21.478715401437203,True
22.11867220449246,True
22.766433676278062,True
23.42220123136244,True
24.08517438863088,True
24.38597641515808,True
25.29031389671767,True
23.931697808298416,True
21.239781189605488,True
20.22171932399263,True
20.275355211606048,True
20.133145222546684,True
19.973432424312755,True
19.797110466447524,True
19.34498008820148,True
16.5317119428139,True
